SE ID,seqnames,start,end,width,strand,ID,target SYMBOL,target ENSEMBL,target evidence,target main evidence,SE rank,Signature ChIPseq Top10Percent,Signature ChIPseq MaxExposure
SE_662,chr15,78311655,78363024,51370,*,SE_662,WDR61,ENSG00000140395,correlation,correlation,1168,MES,MES
SE_663,chr15,78608063,78616257,8195,*,SE_663,IREB2,ENSG00000136381,correlation,correlation,518,MYCN,MYCN
SE_664,chr15,79269320,79296724,27405,*,SE_664,CTSH,ENSG00000103811,correlation,correlation,513,,MES
SE_665,chr15,85435977,85471572,35596,*,SE_665,ALPK3,ENSG00000136383,correlation,correlation,1317,,MNA-LR
SE_666,chr15,86132966,86155084,22119,*,SE_666,AKAP13,ENSG00000170776,correlation,correlation,319,,MES
SE_667,chr15,86172333,86193605,21273,*,SE_667,AKAP13,ENSG00000170776,correlation,correlation,134,,MES
SE_668,chr15,86245681,86252286,6606,*,SE_668,AKAP13,ENSG00000170776,correlation,correlation,124,MES,MES
SE_669,chr15,86408580,86511229,102650,*,SE_669,KLHL25,ENSG00000183655,nearest,nearest,363,,MNA-LR
SE_670,chr15,86511547,86558053,46507,*,SE_670,AKAP13,ENSG00000170776,correlation,correlation,532,,MNA-LR
SE_671,chr15,88214470,88308580,94111,*,SE_671,NTRK3,ENSG00000140538,HiChIP|correlation|nearest,HiChIP,1321,,MNA-LR
SE_672,chr15,88654730,88779270,124541,*,SE_672,NTRK3,ENSG00000140538,correlation,correlation,1685,,MNA-HR
SE_673,chr15,89640537,89693698,53162,*,SE_673,ISG20,ENSG00000172183,correlation,correlation,342,,MES
SE_674,chr15,90569050,90615656,46607,*,SE_674,MESP1,ENSG00000166823,HiC|correlation,HiC,1447,MES,MES
SE_675,chr15,91094628,91134157,39530,*,SE_675,RPS12P26,ENSG00000225193,correlation,correlation,522,,MES
SE_676,chr15,91846332,91898378,52047,*,SE_676,SLCO3A1,ENSG00000176463,correlation,correlation,399,,MNA-LR
SE_677,chr15,92022938,92060882,37945,*,SE_677,SLCO3A1,ENSG00000176463,correlation,correlation,718,,MNA-LR
SE_678,chr15,92452829,92517959,65131,*,SE_678,SLCO3A1,ENSG00000176463,correlation,correlation,1647,,MNA-LR
SE_679,chr15,93153730,93193138,39409,*,SE_679,FAM174B,ENSG00000185442,correlation,correlation,966,,MNA-LR
SE_680,chr15,97710160,97726326,16167,*,SE_680,ARRDC4,ENSG00000140450,nearest,nearest,40,,MNA-LR
SE_681,chr15,99259781,99288773,28993,*,SE_681,TTC23,ENSG00000103852,correlation,correlation,653,,MES
SE_682,chr15,99657834,99675901,18068,*,SE_682,SYNM,ENSG00000182253,correlation,correlation,726,,MES
SE_683,chr15,101299170,101342994,43825,*,SE_683,RP11-66B24.7,ENSG00000272808,correlation,correlation,1518,,MNA-LR
SE_684,chr15,101688588,101762685,74098,*,SE_684,CHSY1,ENSG00000131873,correlation,correlation,1664,,MES
SE_685,chr15,102148678,102166252,17575,*,SE_685,RP11-299G20.2,ENSG00000259172,correlation,correlation,1129,MNA-LR,MNA-LR
SE_686,chr16,1181488,1196809,15322,*,SE_686,CACNA1H,ENSG00000196557,correlation,correlation,88,,MNA-HR
SE_687,chr16,1477004,1483741,6738,*,SE_687,UBE2I,ENSG00000103275,correlation,correlation,516,MNA-HR,MNA-HR
SE_688,chr16,5517131,5560398,43268,*,SE_688,FAM86A,ENSG00000118894,HiChIP|correlation,HiChIP,1036,,MNA-LR
SE_689,chr16,5627511,5676605,49095,*,SE_689,RP11-420N3.2,ENSG00000260411,HiC|correlation|nearest,HiC,782,,MNA-LR
SE_690,chr16,5951484,5983821,32338,*,SE_690,RBFOX1,ENSG00000078328,correlation,correlation,557,,MNA-LR
SE_691,chr16,6240512,6266299,25788,*,SE_691,RP11-420N3.2,ENSG00000260411,correlation,correlation,492,,MNA-LR
SE_692,chr16,11640441,11670812,30372,*,SE_692,LITAF,ENSG00000189067,correlation,correlation,81,,MES
SE_693,chr16,11689846,11716663,26818,*,SE_693,LITAF,ENSG00000189067,correlation,correlation,259,MES,MES
SE_694,chr16,12822512,12866357,43846,*,SE_694,SHISA9,ENSG00000237515,correlation,correlation,1247,,MYCN
SE_695,chr16,17444515,17474518,30004,*,SE_695,XYLT1,ENSG00000103489,correlation,correlation,984,,MES
SE_696,chr16,49532451,49650175,117725,*,SE_696,ZNF423,ENSG00000102935,correlation,correlation,1907,,MNA-LR
SE_697,chr16,49664486,49774729,110244,*,SE_697,ZNF423,ENSG00000102935,correlation,correlation,1886,,MYCN
SE_698,chr16,49864064,49881583,17520,*,SE_698,ZNF423,ENSG00000102935,correlation,correlation,1364,MYCN,MYCN
SE_699,chr16,53095860,53128257,32398,*,SE_699,AKTIP,ENSG00000166971,correlation,correlation,1414,,MES
SE_700,chr16,56280882,56311472,30591,*,SE_700,NUP93,ENSG00000102900,correlation,correlation,1144,,MYCN
SE_701,chr16,57165543,57178349,12807,*,SE_701,CCL22,ENSG00000102962,correlation,correlation,545,MNA-HR,MNA-HR
SE_702,chr16,64911747,64945373,33627,*,SE_702,CDH11,ENSG00000140937,correlation,correlation,570,,MNA-LR
SE_703,chr16,67473923,67499795,25873,*,SE_703,TMEM208,ENSG00000168701,correlation,correlation,888,,MNA-HR
SE_704,chr16,68389159,68435379,46221,*,SE_704,NUTF2,ENSG00000102898,correlation,correlation,1451,,MNA-HR
SE_705,chr16,69510209,69542461,32253,*,SE_705,HAS3,ENSG00000103044,correlation,correlation,615,,MNA-LR
SE_706,chr16,70424153,70459074,34922,*,SE_706,AARS,ENSG00000090861,correlation,correlation,1000,,MNA-LR
SE_707,chr16,70725890,70787730,61841,*,SE_707,MTSS1L,ENSG00000132613,HiC|correlation,HiC,1823,MES,MES
SE_708,chr16,72830883,72884307,53425,*,SE_708,ZFHX3,ENSG00000140836,correlation,correlation,1622,,MNA-LR
SE_709,chr16,73024329,73074207,49879,*,SE_709,HCCAT5,ENSG00000260880,correlation,correlation,1435,,MES
SE_710,chr16,73175542,73249709,74168,*,SE_710,HCCAT5,ENSG00000260880,correlation,correlation,1589,,MYCN
SE_711,chr16,73318701,73332912,14212,*,SE_711,ZFHX3,ENSG00000140836,correlation,correlation,370,,MNA-LR
SE_712,chr16,73777681,73835552,57872,*,SE_712,CTD-2009A10.1,ENSG00000260848,correlation,correlation,1472,,MYCN
SE_713,chr16,75268403,75278718,10316,*,SE_713,RP11-252K23.2,ENSG00000261783,HiChIP,HiChIP,605,MYCN,MYCN
SE_714,chr16,76362833,76387738,24906,*,SE_714,CNTNAP4,ENSG00000152910,correlation,correlation,101,,MNA-LR
SE_715,chr16,76489293,76530540,41248,*,SE_715,CNTNAP4,ENSG00000152910,correlation,correlation,812,,MNA-LR
SE_716,chr16,77766233,77816716,50484,*,SE_716,VAT1L,ENSG00000171724,correlation,correlation,656,,MNA-LR
SE_717,chr16,81634222,81669647,35426,*,SE_717,CMIP,ENSG00000153815,correlation,correlation,1470,MES,MES
SE_718,chr16,84859997,84884932,24936,*,SE_718,WFDC1,ENSG00000103175,correlation,correlation,30,,MES
SE_719,chr16,84941743,84968078,26336,*,SE_719,COTL1,ENSG00000103187,correlation,correlation,5,,MES
SE_720,chr16,85220564,85243531,22968,*,SE_720,GINS2,ENSG00000131153,correlation,correlation,971,MYCN,MYCN
SE_721,chr16,85290123,85329740,39618,*,SE_721,GSE1,ENSG00000131149,correlation,correlation,1747,MYCN,MYCN
SE_722,chr16,85343156,85490556,147401,*,SE_722,GSE1,ENSG00000131149,HiC|correlation,HiC,1966,MYCN,MYCN
SE_723,chr16,85503312,85580817,77506,*,SE_723,GINS2,ENSG00000131153,correlation,correlation,1921,MNA-HR,MNA-HR
SE_724,chr16,85656447,85677425,20979,*,SE_724,GINS2,ENSG00000131153,correlation,correlation,1628,MYCN,MYCN
SE_725,chr16,87845506,87880635,35130,*,SE_725,SLC7A5,ENSG00000103257,correlation,correlation,1098,,MNA-HR
SE_726,chr16,88527797,88594017,66221,*,SE_726,PIEZO1,ENSG00000103335,HiC|correlation,HiC,1898,MNA-HR,MNA-HR
SE_727,chr17,42512,89067,46556,*,SE_727,AC108004.5,ENSG00000273288,correlation,correlation,1479,,MNA-LR
SE_728,chr17,131263,161333,30071,*,SE_728,DOC2B,ENSG00000272636,correlation,correlation,1594,MNA-LR,MNA-LR
SE_729,chr17,1647825,1700932,53108,*,SE_729,SERPINF1,ENSG00000132386,correlation,correlation,1506,,MES
SE_730,chr17,1796013,1805662,9650,*,SE_730,HNRNPA1P16,ENSG00000262333,correlation,correlation,417,MYCN,MYCN
SE_731,chr17,1820675,1872119,51445,*,SE_731,RTN4RL1,ENSG00000185924,correlation,correlation,1346,,MNA-HR
SE_732,chr17,1980179,1997023,16845,*,SE_732,RILP,ENSG00000167705,correlation,correlation,1336,MES,MES
SE_733,chr17,2060195,2098473,38279,*,SE_733,SERPINF1,ENSG00000132386,correlation,correlation,1226,MES,MES
SE_734,chr17,2765268,2886699,121432,*,SE_734,RAP1GAP2,ENSG00000132359,correlation,correlation,1916,MNA-LR,MNA-LR
SE_735,chr17,4105031,4132315,27285,*,SE_735,ATP2A3,ENSG00000074370,correlation,correlation,284,,MNA-LR
SE_736,chr17,5411620,5449576,37957,*,SE_736,NLRP1,ENSG00000091592,correlation,correlation,392,,MES
SE_737,chr17,9073902,9136509,62608,*,SE_737,NTN1,ENSG00000065320,correlation,correlation,815,,MNA-HR
SE_738,chr17,9149274,9196202,46929,*,SE_738,NTN1,ENSG00000065320,correlation,correlation,535,,MNA-LR
SE_739,chr17,9950696,9967544,16849,*,SE_739,GAS7,ENSG00000007237,nearest,nearest,10,,MES
SE_740,chr17,9988081,10042550,54470,*,SE_740,GAS7,ENSG00000007237,correlation,correlation,50,,MES
SE_741,chr17,10640833,10691011,50179,*,SE_741,PIRT,ENSG00000233670,HiC|correlation,HiC,893,,MYCN
SE_742,chr17,13281827,13335742,53916,*,SE_742,ELAC2,ENSG00000006744,correlation,correlation,1311,,MNA-LR
SE_743,chr17,15287358,15318743,31386,*,SE_743,RP11-849N15.1,ENSG00000265445,HiChIP|correlation,HiChIP,1015,,MES
SE_744,chr17,15334053,15382511,48459,*,SE_744,RP11-849N15.1,ENSG00000265445,correlation,correlation,1138,,MES
SE_745,chr17,15393530,15418498,24969,*,SE_745,RP11-849N15.1,ENSG00000265445,HiC|correlation,HiC,272,,MES
SE_746,chr17,16356779,16377267,20489,*,SE_746,PIGL,ENSG00000108474,correlation,correlation,524,,MES
SE_747,chr17,16921792,16936070,14279,*,SE_747,RPL13P12,ENSG00000215030,correlation,correlation,444,,MES
SE_748,chr17,16996685,17038144,41460,*,SE_748,MPRIP,ENSG00000133030,nearest,nearest,1467,,MES
SE_749,chr17,17251913,17374902,122990,*,SE_749,MED9,ENSG00000141026,correlation,correlation,1841,,MNA-LR
SE_750,chr17,17407064,17459243,52180,*,SE_750,MED9,ENSG00000141026,correlation,correlation,1711,,MNA-LR
SE_751,chr17,17551591,17578861,27271,*,SE_751,MED9,ENSG00000141026,correlation,correlation,1239,MNA-LR,MNA-LR
SE_752,chr17,17662006,17678236,16231,*,SE_752,snoU13,ENSG00000238691,correlation,correlation,1341,MES,MES
SE_753,chr17,17749425,17826453,77029,*,SE_753,GID4,ENSG00000141034,HiChIP|HiC,HiChIP,1795,,MES
SE_754,chr17,17843761,17867464,23704,*,SE_754,SHMT1,ENSG00000176974,correlation,correlation,579,,MES
SE_755,chr17,19152811,19189338,36528,*,SE_755,ALDH3A2,ENSG00000072210,correlation,correlation,931,,MES
SE_756,chr17,21240905,21274335,33431,*,SE_756,C17orf51,ENSG00000212719,correlation,correlation,964,,MNA-HR
SE_757,chr17,21287423,21326588,39166,*,SE_757,AC087393.1,ENSG00000236819,correlation,correlation,921,,MNA-HR
SE_758,chr17,25560658,25584712,24055,*,SE_758,RP11-173M1.4,ENSG00000266313,HiC,HiC,130,,MES
SE_759,chr17,26467221,26481329,14109,*,SE_759,NLK,ENSG00000087095,correlation,correlation,104,,MNA-LR
SE_760,chr17,27294483,27325602,31120,*,SE_760,PIPOX,ENSG00000179761,correlation,correlation,1228,,MNA-HR
SE_761,chr17,27401562,27461095,59534,*,SE_761,RPL23A,ENSG00000198242,correlation,correlation,1659,,MNA-HR
SE_762,chr17,28031835,28076291,44457,*,SE_762,SSH2,ENSG00000141298,correlation,correlation,1189,,MES
SE_763,chr17,29727297,29765225,37929,*,SE_763,RAB11FIP4,ENSG00000131242,correlation,correlation,1396,,MNA-HR
SE_764,chr17,29821772,29850712,28941,*,SE_764,RAB11FIP4,ENSG00000131242,correlation,correlation,1252,,MNA-HR
SE_765,chr17,30624138,30632769,8632,*,SE_765,RHBDL3,ENSG00000141314,correlation,correlation,275,MNA-LR,MNA-LR
SE_766,chr17,31527067,31570188,43122,*,SE_766,ASIC2,ENSG00000108684,correlation,correlation,998,,MNA-LR
SE_767,chr17,31696235,31741590,45356,*,SE_767,ASIC2,ENSG00000108684,correlation,correlation,1078,,MNA-HR
SE_768,chr17,31827344,31849478,22135,*,SE_768,ASIC2,ENSG00000108684,correlation,correlation,541,,MNA-HR
SE_769,chr17,32560649,32576632,15984,*,SE_769,CCL2,ENSG00000108691,correlation,correlation,93,MES,MES
SE_770,chr17,32919128,32948081,28954,*,SE_770,C17orf102,ENSG00000197322,correlation,correlation,1460,,MNA-HR
SE_771,chr17,32970820,33009767,38948,*,SE_771,RAD51D,ENSG00000185379,correlation,correlation,1798,MNA-LR,MNA-LR
SE_772,chr17,33106882,33153668,46787,*,SE_772,RAD51D,ENSG00000185379,correlation,correlation,1422,,MNA-HR
SE_773,chr17,35091183,35140478,49296,*,SE_773,CTB-75G16.3,ENSG00000267067,HiC|correlation,HiC,1279,,MNA-HR
SE_774,chr17,35220058,35270284,50227,*,SE_774,ZNHIT3,ENSG00000108278,correlation,correlation,608,,MNA-HR
SE_775,chr17,35451729,35504739,53011,*,SE_775,DDX52,ENSG00000141141,correlation,correlation,1344,,MYCN
SE_776,chr17,36478387,36501519,23133,*,SE_776,GPR179,ENSG00000188888,correlation,correlation,1041,,MNA-LR
SE_777,chr17,36554928,36562364,7437,*,SE_777,RP11-1407O15.2,ENSG00000174093,correlation,correlation,734,MNA-LR,MNA-LR
SE_778,chr17,36590958,36604310,13353,*,SE_778,ARHGAP23,ENSG00000225485,correlation,correlation,430,,MES
SE_779,chr17,36740491,36752751,12261,*,SE_779,GPR179,ENSG00000188888,correlation,correlation,813,MNA-HR,MNA-HR
SE_780,chr17,37033480,37049943,16464,*,SE_780,STAC2,ENSG00000141750,correlation,correlation,606,,MES
SE_781,chr17,37227335,37267554,40220,*,SE_781,STAC2,ENSG00000141750,correlation,correlation,954,,MNA-HR
SE_782,chr17,38386021,38408540,22520,*,SE_782,WIPF2,ENSG00000171475,correlation,correlation,336,,MNA-LR
SE_783,chr17,38607021,38711756,104736,*,SE_783,IGFBP4,ENSG00000141753,HiChIP|correlation,HiChIP,1949,MES,MES
SE_784,chr17,39690070,39699953,9884,*,SE_784,KRT19,ENSG00000171345,correlation,correlation,1218,MNA-LR,MNA-LR
SE_785,chr17,40042100,40068107,26008,*,SE_785,RN7SL399P,ENSG00000239542,HiC|correlation,HiC,1651,MNA-LR,MNA-LR
SE_786,chr17,40668287,40675661,7375,*,SE_786,NAGLU,ENSG00000108784,correlation,correlation,153,MES,MES
SE_787,chr17,41399768,41425274,25507,*,SE_787,LINC00854,ENSG00000236383,HiChIP|nearest,HiChIP,1280,,MYCN
SE_788,chr17,41654299,41714246,59948,*,SE_788,NAGS,ENSG00000161653,correlation,correlation,1177,,MES
SE_789,chr17,42996986,43010895,13910,*,SE_789,C1QL1,ENSG00000131094,correlation,correlation,787,MNA-HR,MNA-HR
SE_790,chr17,43360019,43387168,27150,*,SE_790,CTD-2020K17.1,ENSG00000267121,correlation,correlation,1281,,MES
SE_791,chr17,43823598,43853357,29760,*,SE_791,CRHR1,ENSG00000120088,correlation,correlation,770,,MNA-HR
SE_792,chr17,43888349,43919436,31088,*,SE_792,CRHR1,ENSG00000120088,correlation,correlation,1556,MNA-HR,MNA-HR
SE_793,chr17,43926066,43955715,29650,*,SE_793,MAPT-AS1,ENSG00000264589,correlation,correlation,628,,MNA-LR
SE_794,chr17,44012267,44042526,30260,*,SE_794,MAPT-AS1,ENSG00000264589,correlation,correlation,859,,MES
SE_795,chr17,45280950,45292307,11358,*,SE_795,MYL4,ENSG00000198336,correlation,correlation,222,MNA-LR,MNA-LR
SE_796,chr17,45300637,45318697,18061,*,SE_796,ITGB3,ENSG00000259207,correlation,correlation,366,,MES
SE_797,chr17,45350556,45357283,6728,*,SE_797,KPNB1,ENSG00000108424,correlation,correlation,661,MNA-LR,MNA-LR
SE_798,chr17,46202718,46238569,35852,*,SE_798,LRRC46,ENSG00000141294,correlation,correlation,600,,MNA-LR
SE_799,chr17,46575531,46591796,16266,*,SE_799,NFE2L1,ENSG00000082641,correlation,correlation,138,MNA-LR,MNA-LR
SE_800,chr17,47512143,47534820,22678,*,SE_800,NGFR,ENSG00000064300,correlation,correlation,331,,MNA-HR
SE_801,chr17,48335290,48344668,9379,*,SE_801,COL1A1,ENSG00000108821,HiChIP|nearest,HiChIP,404,MNA-HR,MNA-HR
SE_802,chr17,48648179,48700081,51903,*,SE_802,SAMD14,ENSG00000167100,correlation,correlation,1858,MNA-HR,MNA-HR
SE_803,chr17,48758821,48771302,12482,*,SE_803,RP11-700H6.4,ENSG00000262006,correlation,correlation,886,MNA-HR,MNA-HR
SE_804,chr17,48960223,49003278,43056,*,SE_804,MBTD1,ENSG00000011258,correlation,correlation,1852,MNA-HR,MNA-HR
SE_805,chr17,51764789,51782113,17325,*,SE_805,RP11-750B16.1,ENSG00000262902,nearest,nearest,216,MNA-LR,MNA-LR
SE_806,chr17,53506663,53531408,24746,*,SE_806,STXBP4,ENSG00000166263,correlation,correlation,1335,,MYCN
SE_807,chr17,55346830,55562888,216059,*,SE_807,MSI2,ENSG00000153944,HiChIP|correlation|nearest,HiChIP,1968,,MYCN
SE_808,chr17,55589128,55677535,88408,*,SE_808,MSI2,ENSG00000153944,HiChIP|correlation|nearest,HiChIP,1954,MYCN,MYCN
SE_809,chr17,55689594,55734359,44766,*,SE_809,MSI2,ENSG00000153944,correlation,correlation,1799,MNA-HR,MNA-HR
SE_810,chr17,55746276,55845044,98769,*,SE_810,MKS1,ENSG00000011143,correlation,correlation,1889,,MNA-HR
SE_811,chr17,55976185,56011410,35226,*,SE_811,MIR4736,ENSG00000264399,correlation,correlation,1545,,MNA-HR
SE_812,chr17,57454692,57487031,32340,*,SE_812,YPEL2,ENSG00000175155,correlation,correlation,1250,,MYCN
SE_813,chr17,57829520,57909608,80089,*,SE_813,VMP1,ENSG00000062716,correlation,correlation,1272,MES,MES
SE_814,chr17,59206948,59229280,22333,*,SE_814,TBX2,ENSG00000121068,HiChIP|correlation,HiChIP,1579,MYCN,MYCN
SE_815,chr17,59285684,59300509,14826,*,SE_815,RP11-332H18.4,ENSG00000267280,correlation,correlation,710,,MNA-LR
SE_816,chr17,59313097,59339022,25926,*,SE_816,TBX2,ENSG00000121068,HiChIP|correlation,HiChIP,1071,,MYCN
SE_817,chr17,59352814,59452050,99237,*,SE_817,RP11-332H18.4,ENSG00000267280,correlation,correlation,1846,,MNA-HR
SE_818,chr17,59545518,59574896,29379,*,SE_818,INTS2,ENSG00000108506,correlation,correlation,1729,MNA-LR,MNA-LR
SE_819,chr17,62133903,62200405,66503,*,SE_819,ERN1,ENSG00000178607,correlation,correlation,824,,MES
SE_820,chr17,62236015,62327426,91412,*,SE_820,TEX2,ENSG00000136478,correlation,correlation,1718,,MNA-LR
SE_821,chr17,64309815,64409495,99681,*,SE_821,PRKCA,ENSG00000154229,HiChIP|correlation|nearest,HiChIP,1807,,MYCN
SE_822,chr17,64417252,64465397,48146,*,SE_822,PRKCA,ENSG00000154229,HiChIP|correlation|nearest,HiChIP,1308,,MES
SE_823,chr17,64646273,64670101,23829,*,SE_823,PRKCA,ENSG00000154229,correlation,correlation,928,,MYCN
SE_824,chr17,64968071,65021239,53169,*,SE_824,CACNG1,ENSG00000108878,correlation,correlation,1693,,MNA-LR
SE_825,chr17,66768666,66791674,23009,*,SE_825,ARSG,ENSG00000141337,HiC|correlation,HiC,4,,MES
SE_826,chr17,69159812,69178235,18424,*,SE_826,LINC01152,ENSG00000256124,nearest,nearest,373,,MYCN
SE_827,chr17,70331984,70428864,96881,*,SE_827,LINC01152,ENSG00000256124,correlation,correlation,1920,,MYCN
SE_828,chr17,70556737,70571345,14609,*,SE_828,SSTR2,ENSG00000180616,HiC,HiC,236,,MNA-HR
SE_829,chr17,70995510,71053799,58290,*,SE_829,SSTR2,ENSG00000180616,correlation,correlation,1128,,MNA-LR
SE_830,chr17,71105877,71123677,17801,*,SE_830,C17orf80,ENSG00000141219,correlation,correlation,490,,MNA-LR
SE_831,chr17,71274255,71289519,15265,*,SE_831,RPL38,ENSG00000172809,HiC,HiC,1154,MNA-HR,MNA-HR
SE_832,chr17,71314039,71393086,79048,*,SE_832,CDC42EP4,ENSG00000179604,HiChIP|correlation,HiChIP,1950,MNA-HR,MNA-HR
SE_833,chr17,71442959,71548304,105346,*,SE_833,CDC42EP4,ENSG00000179604,correlation,correlation,1911,MNA-HR,MNA-HR
SE_834,chr17,71567348,71603066,35719,*,SE_834,C17orf80,ENSG00000141219,correlation,correlation,1368,MNA-HR,MNA-HR
SE_835,chr17,71683930,71728490,44561,*,SE_835,C17orf80,ENSG00000141219,correlation,correlation,1565,MNA-HR,MNA-HR
SE_836,chr17,71740565,71800784,60220,*,SE_836,C17orf80,ENSG00000141219,correlation,correlation,1572,MNA-HR,MNA-HR
SE_837,chr17,71847652,71883335,35684,*,SE_837,RPL38,ENSG00000172809,correlation,correlation,856,,MNA-HR
SE_838,chr17,71964557,72006457,41901,*,SE_838,RP11-101O21.1,ENSG00000266357,correlation,correlation,844,,MNA-HR
SE_839,chr17,72083189,72157436,74248,*,SE_839,RP11-101O21.1,ENSG00000266357,correlation,correlation,1744,MNA-LR,MNA-LR
SE_840,chr17,72787124,72806277,19154,*,SE_840,BTBD17,ENSG00000204347,correlation,correlation,807,MNA-HR,MNA-HR
SE_841,chr17,73291472,73319671,28200,*,SE_841,SLC16A5,ENSG00000170190,correlation,correlation,176,,MES
SE_842,chr17,73682623,73697559,14937,*,SE_842,TRIM47,ENSG00000132481,correlation,correlation,212,MES,MES
SE_843,chr17,74676890,74684932,8043,*,SE_843,SNHG16,ENSG00000163597,HiChIP,HiChIP,1080,MNA-HR,MNA-HR
SE_844,chr17,74873526,74930710,57185,*,SE_844,SNORD1B,ENSG00000199961,correlation,correlation,1673,MNA-HR,MNA-HR
SE_845,chr17,75091937,75122461,30525,*,SE_845,LINC00338,ENSG00000234912,correlation,correlation,352,MES,MES
SE_846,chr17,75424159,75437701,13543,*,SE_846,RP11-13K12.1,ENSG00000267506,correlation,correlation,1580,MNA-HR,MNA-HR
SE_847,chr17,75466847,75502979,36133,*,SE_847,RP11-13K12.1,ENSG00000267506,correlation,correlation,1599,MNA-HR,MNA-HR
SE_848,chr17,75577199,75599388,22190,*,SE_848,RP11-13K12.1,ENSG00000267506,correlation,correlation,785,,MNA-HR
SE_849,chr17,75692643,75705711,13069,*,SE_849,RP11-13K12.1,ENSG00000267506,correlation,correlation,863,MNA-HR,MNA-HR
SE_850,chr17,75719592,75891037,171446,*,SE_850,TNRC6C,ENSG00000078687,correlation,correlation,1973,MNA-HR,MNA-HR
SE_851,chr17,76218832,76235535,16704,*,SE_851,PGS1,ENSG00000087157,correlation,correlation,1374,MNA-HR,MNA-HR
SE_852,chr17,76381688,76404577,22890,*,SE_852,SOCS3,ENSG00000184557,correlation,correlation,304,,MES
SE_853,chr17,76419434,76463430,43997,*,SE_853,TK1,ENSG00000167900,correlation,correlation,955,,MNA-HR
SE_854,chr17,76577006,76608404,31399,*,SE_854,CYTH1,ENSG00000108669,correlation,correlation,875,,MNA-HR
SE_855,chr17,76634323,76670832,36510,*,SE_855,TMC8,ENSG00000167895,correlation,correlation,685,,MES
SE_856,chr17,76850048,76906754,56707,*,SE_856,CYTH1,ENSG00000108669,correlation,correlation,1940,MNA-LR,MNA-LR
SE_857,chr17,76936745,76965390,28646,*,SE_857,RPL9P29,ENSG00000267355,correlation,correlation,1547,MNA-HR,MNA-HR
